Unnamed: 0_x,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights,Unnamed: 0_y,Lockheed Martin (Billion USD),General Dynamics (Billion USD)
1447,Morocco,2013,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,19,45.3,30.9
1448,Morocco,2014,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,20,45.6,30.8
1449,Morocco,2015,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6,21,46.1,31.8
1450,Morocco,2016,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,22,47.2,30.6
1451,Morocco,2017,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,23,50.0,31.0
1452,Morocco,2018,1,684000,0.0,Morocco,33.9,32.9,67.4,57.6,24,53.8,36.2
1453,Morocco,2019,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,25,59.8,39.3
1454,Morocco,2020,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,26,65.4,38.0
1455,Morocco,2021,0,684000,0.0,Morocco,33.9,32.9,67.4,57.6,27,67.1,38.5
1456,Netherlands,1994,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,0,22.9,3.2
1457,Netherlands,1995,7,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,1,22.8,3.1
1458,Netherlands,1996,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,2,26.8,3.1
1459,Netherlands,1997,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,3,28.0,3.6
1460,Netherlands,1998,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,4,26.0,7.4
1461,Netherlands,1999,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,5,25.0,8.9
1462,Netherlands,2000,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,6,24.5,10.4
1463,Netherlands,2001,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,7,24.0,12.0
1464,Netherlands,2002,2,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,8,26.5,13.7
1465,Netherlands,2003,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,9,31.8,16.4
1466,Netherlands,2004,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,10,35.5,19.2
1467,Netherlands,2005,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,11,37.7,21.0
1468,Netherlands,2006,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,12,39.6,24.1
1469,Netherlands,2007,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,13,41.9,27.2
1470,Netherlands,2008,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,14,42.7,29.3
1471,Netherlands,2009,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,15,45.2,32.0
1472,Netherlands,2010,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,16,45.7,32.5
1473,Netherlands,2011,2,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,17,46.5,32.7
1474,Netherlands,2012,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,18,47.2,31.5
1475,Netherlands,2013,0,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,19,45.3,30.9
1476,Netherlands,2014,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,20,45.6,30.8
1477,Netherlands,2015,3,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,21,46.1,31.8
1478,Netherlands,2016,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,22,47.2,30.6
1479,Netherlands,2017,1,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,23,50.0,31.0
1480,Netherlands,2018,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,24,53.8,36.2
1481,Netherlands,2019,4,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,25,59.8,39.3
1482,Netherlands,2020,37,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,26,65.4,38.0
1483,Netherlands,2021,6,140892000,0.009,Netherlands,87.8,96.2,79.2,95.6,27,67.1,38.5
1484,New Zealand,1994,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,0,22.9,3.2
1485,New Zealand,1995,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,1,22.8,3.1
1486,New Zealand,1996,2,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,2,26.8,3.1
1487,New Zealand,1997,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,3,28.0,3.6
1488,New Zealand,1998,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,4,26.0,7.4
1489,New Zealand,1999,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,5,25.0,8.9
1490,New Zealand,2000,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,6,24.5,10.4
1491,New Zealand,2001,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,7,24.0,12.0
1492,New Zealand,2002,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,8,26.5,13.7
1493,New Zealand,2003,3,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,9,31.8,16.4
1494,New Zealand,2004,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,10,35.5,19.2
1495,New Zealand,2005,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,11,37.7,21.0
1496,New Zealand,2006,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,12,39.6,24.1
1497,New Zealand,2007,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,13,41.9,27.2
1498,New Zealand,2008,4,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,14,42.7,29.3
1499,New Zealand,2009,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,15,45.2,32.0
1500,New Zealand,2010,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,16,45.7,32.5
1501,New Zealand,2011,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,17,46.5,32.7
1502,New Zealand,2012,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,18,47.2,31.5
1503,New Zealand,2013,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,19,45.3,30.9
1504,New Zealand,2014,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,20,45.6,30.8
1505,New Zealand,2015,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,21,46.1,31.8
1506,New Zealand,2016,1,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,22,47.2,30.6
1507,New Zealand,2017,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,23,50.0,31.0
1508,New Zealand,2018,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,24,53.8,36.2
1509,New Zealand,2019,2,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,25,59.8,39.3
1510,New Zealand,2020,12,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,26,65.4,38.0
1511,New Zealand,2021,0,64100000,0.0039,New Zealand,95.9,93.2,89.8,87.4,27,67.1,38.5
1512,Niger,1994,8,150000000,0.009,Niger,31.6,37.3,63.0,38.4,0,22.9,3.2
1513,Niger,1995,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4,1,22.8,3.1
1514,Niger,1996,1,150000000,0.009,Niger,31.6,37.3,63.0,38.4,2,26.8,3.1
1515,Niger,1997,3,150000000,0.009,Niger,31.6,37.3,63.0,38.4,3,28.0,3.6
1516,Niger,1998,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,4,26.0,7.4
1517,Niger,1999,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4,5,25.0,8.9
1518,Niger,2000,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,6,24.5,10.4
1519,Niger,2001,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,7,24.0,12.0
1520,Niger,2002,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,8,26.5,13.7
1521,Niger,2003,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,9,31.8,16.4
1522,Niger,2004,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,10,35.5,19.2
1523,Niger,2005,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,11,37.7,21.0
1524,Niger,2006,0,150000000,0.009,Niger,31.6,37.3,63.0,38.4,12,39.6,24.1
1525,Niger,2007,7,150000000,0.009,Niger,31.6,37.3,63.0,38.4,13,41.9,27.2
1526,Niger,2008,9,150000000,0.009,Niger,31.6,37.3,63.0,38.4,14,42.7,29.3
1527,Niger,2009,4,150000000,0.009,Niger,31.6,37.3,63.0,38.4,15,45.2,32.0
1528,Niger,2010,3,150000000,0.009,Niger,31.6,37.3,63.0,38.4,16,45.7,32.5
1529,Niger,2011,2,150000000,0.009,Niger,31.6,37.3,63.0,38.4,17,46.5,32.7
1530,Niger,2012,1,150000000,0.009,Niger,31.6,37.3,63.0,38.4,18,47.2,31.5
1531,Niger,2013,4,150000000,0.009,Niger,31.6,37.3,63.0,38.4,19,45.3,30.9
1532,Niger,2014,5,150000000,0.009,Niger,31.6,37.3,63.0,38.4,20,45.6,30.8
1533,Niger,2015,41,150000000,0.009,Niger,31.6,37.3,63.0,38.4,21,46.1,31.8
1534,Niger,2016,25,150000000,0.009,Niger,31.6,37.3,63.0,38.4,22,47.2,30.6
1535,Niger,2017,13,150000000,0.009,Niger,31.6,37.3,63.0,38.4,23,50.0,31.0
1536,Niger,2018,19,150000000,0.009,Niger,31.6,37.3,63.0,38.4,24,53.8,36.2
1537,Niger,2019,49,150000000,0.009,Niger,31.6,37.3,63.0,38.4,25,59.8,39.3
1538,Niger,2020,35,150000000,0.009,Niger,31.6,37.3,63.0,38.4,26,65.4,38.0
1539,Niger,2021,38,150000000,0.009,Niger,31.6,37.3,63.0,38.4,27,67.1,38.5
1540,Nigeria,1994,8,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,0,22.9,3.2
1541,Nigeria,1995,1,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,1,22.8,3.1
1542,Nigeria,1996,11,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,2,26.8,3.1
1543,Nigeria,1997,20,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,3,28.0,3.6
1544,Nigeria,1998,2,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,4,26.0,7.4
1545,Nigeria,1999,18,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,5,25.0,8.9
1546,Nigeria,2000,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,6,24.5,10.4
1547,Nigeria,2001,5,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,7,24.0,12.0
1548,Nigeria,2002,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,8,26.5,13.7
1549,Nigeria,2003,9,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,9,31.8,16.4
1550,Nigeria,2004,6,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,10,35.5,19.2
1551,Nigeria,2005,9,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,11,37.7,21.0
1552,Nigeria,2006,37,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,12,39.6,24.1
1553,Nigeria,2007,61,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,13,41.9,27.2
1554,Nigeria,2008,76,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,14,42.7,29.3
1555,Nigeria,2009,42,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,15,45.2,32.0
1556,Nigeria,2010,63,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,16,45.7,32.5
1557,Nigeria,2011,175,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,17,46.5,32.7
1558,Nigeria,2012,615,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,18,47.2,31.5
1559,Nigeria,2013,347,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,19,45.3,30.9
1560,Nigeria,2014,713,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,20,45.6,30.8
1561,Nigeria,2015,641,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,21,46.1,31.8
1562,Nigeria,2016,535,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,22,47.2,30.6
1563,Nigeria,2017,488,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,23,50.0,31.0
1564,Nigeria,2018,650,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,24,53.8,36.2
1565,Nigeria,2019,507,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,25,59.8,39.3
1566,Nigeria,2020,478,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,26,65.4,38.0
1567,Nigeria,2021,448,37070000000,2.2,Nigeria,21.7,34.5,67.6,24.5,27,67.1,38.5
1568,Norway,1994,2,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,0,22.9,3.2
1569,Norway,1995,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,1,22.8,3.1
1570,Norway,1996,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,2,26.8,3.1
1571,Norway,1997,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,3,28.0,3.6
1572,Norway,1998,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,4,26.0,7.4
1573,Norway,1999,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,5,25.0,8.9
1574,Norway,2000,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,6,24.5,10.4
1575,Norway,2001,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,7,24.0,12.0
1576,Norway,2002,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,8,26.5,13.7
1577,Norway,2003,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,9,31.8,16.4
1578,Norway,2004,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,10,35.5,19.2
1579,Norway,2005,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,11,37.7,21.0
1580,Norway,2006,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,12,39.6,24.1
1581,Norway,2007,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,13,41.9,27.2
1582,Norway,2008,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,14,42.7,29.3
1583,Norway,2009,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,15,45.2,32.0
1584,Norway,2010,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,16,45.7,32.5
1585,Norway,2011,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,17,46.5,32.7
1586,Norway,2012,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,18,47.2,31.5
1587,Norway,2013,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,19,45.3,30.9
1588,Norway,2014,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,20,45.6,30.8
1589,Norway,2015,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,21,46.1,31.8
1590,Norway,2016,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,22,47.2,30.6
1591,Norway,2017,1,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,23,50.0,31.0
1592,Norway,2018,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,24,53.8,36.2
1593,Norway,2019,3,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,25,59.8,39.3
1594,Norway,2020,2,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,26,65.4,38.0
1595,Norway,2021,0,5138767000,0.31,Norway,95.6,96.7,84.8,98.8,27,67.1,38.5
1596,Pakistan,1994,154,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,0,22.9,3.2
1597,Pakistan,1995,666,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,1,22.8,3.1
1598,Pakistan,1996,180,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,2,26.8,3.1
1599,Pakistan,1997,206,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,3,28.0,3.6
1600,Pakistan,1998,37,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,4,26.0,7.4
1601,Pakistan,1999,39,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,5,25.0,8.9
1602,Pakistan,2000,49,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,6,24.5,10.4
1603,Pakistan,2001,53,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,7,24.0,12.0
1604,Pakistan,2002,46,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,8,26.5,13.7
1605,Pakistan,2003,29,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,9,31.8,16.4
1606,Pakistan,2004,67,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,10,35.5,19.2
1607,Pakistan,2005,77,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,11,37.7,21.0
1608,Pakistan,2006,164,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,12,39.6,24.1
1609,Pakistan,2007,260,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,13,41.9,27.2
1610,Pakistan,2008,568,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,14,42.7,29.3
1611,Pakistan,2009,667,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,15,45.2,32.0
1612,Pakistan,2010,713,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,16,45.7,32.5
1613,Pakistan,2011,1012,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,17,46.5,32.7
1614,Pakistan,2012,1655,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,18,47.2,31.5
1615,Pakistan,2013,2215,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,19,45.3,30.9
1616,Pakistan,2014,2149,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,20,45.6,30.8
1617,Pakistan,2015,1243,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,21,46.1,31.8
1618,Pakistan,2016,864,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,22,47.2,30.6
1619,Pakistan,2017,719,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,23,50.0,31.0
1620,Pakistan,2018,480,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,24,53.8,36.2
1621,Pakistan,2019,363,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,25,59.8,39.3
1622,Pakistan,2020,294,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,26,65.4,38.0
1623,Pakistan,2021,150,353500000,0.021,Pakistan,24.9,30.5,67.6,29.3,27,67.1,38.5
1624,Papua New Guinea,1994,3,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,0,22.9,3.2
1625,Papua New Guinea,1995,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,1,22.8,3.1
1626,Papua New Guinea,1996,10,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,2,26.8,3.1
1627,Papua New Guinea,1997,2,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,3,28.0,3.6
1628,Papua New Guinea,1998,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,4,26.0,7.4
1629,Papua New Guinea,1999,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,5,25.0,8.9
1630,Papua New Guinea,2000,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,6,24.5,10.4
1631,Papua New Guinea,2001,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,7,24.0,12.0
1632,Papua New Guinea,2002,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,8,26.5,13.7
1633,Papua New Guinea,2003,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,9,31.8,16.4
1634,Papua New Guinea,2004,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,10,35.5,19.2
1635,Papua New Guinea,2005,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,11,37.7,21.0
1636,Papua New Guinea,2006,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,12,39.6,24.1
1637,Papua New Guinea,2007,1,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,13,41.9,27.2
1638,Papua New Guinea,2008,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,14,42.7,29.3
1639,Papua New Guinea,2009,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,15,45.2,32.0
1640,Papua New Guinea,2010,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,16,45.7,32.5
1641,Papua New Guinea,2011,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,17,46.5,32.7
1642,Papua New Guinea,2012,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,18,47.2,31.5
1643,Papua New Guinea,2013,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,19,45.3,30.9
1644,Papua New Guinea,2014,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,20,45.6,30.8
1645,Papua New Guinea,2015,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,21,46.1,31.8
1646,Papua New Guinea,2016,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,22,47.2,30.6
1647,Papua New Guinea,2017,8,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,23,50.0,31.0
1648,Papua New Guinea,2018,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,24,53.8,36.2
1649,Papua New Guinea,2019,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,25,59.8,39.3
1650,Papua New Guinea,2020,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,26,65.4,38.0
1651,Papua New Guinea,2021,0,180249000,0.011,Papua New Guinea,28.7,43.6,77.8,42.9,27,67.1,38.5
1652,Peru,1994,91,682681000,0.041,Peru,36.3,48.2,81.4,44.9,0,22.9,3.2
1653,Peru,1995,44,682681000,0.041,Peru,36.3,48.2,81.4,44.9,1,22.8,3.1
1654,Peru,1996,42,682681000,0.041,Peru,36.3,48.2,81.4,44.9,2,26.8,3.1
1655,Peru,1997,58,682681000,0.041,Peru,36.3,48.2,81.4,44.9,3,28.0,3.6
1656,Peru,1998,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,4,26.0,7.4
1657,Peru,1999,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,5,25.0,8.9
1658,Peru,2000,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9,6,24.5,10.4
1659,Peru,2001,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9,7,24.0,12.0
1660,Peru,2002,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9,8,26.5,13.7
1661,Peru,2003,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9,9,31.8,16.4
1662,Peru,2004,3,682681000,0.041,Peru,36.3,48.2,81.4,44.9,10,35.5,19.2
1663,Peru,2005,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9,11,37.7,21.0
1664,Peru,2006,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9,12,39.6,24.1
1665,Peru,2007,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9,13,41.9,27.2
1666,Peru,2008,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9,14,42.7,29.3
1667,Peru,2009,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9,15,45.2,32.0
1668,Peru,2010,0,682681000,0.041,Peru,36.3,48.2,81.4,44.9,16,45.7,32.5
1669,Peru,2011,0,682681000,0.041,Peru,36.3,48.2,81.4,44.9,17,46.5,32.7
1670,Peru,2012,9,682681000,0.041,Peru,36.3,48.2,81.4,44.9,18,47.2,31.5
1671,Peru,2013,13,682681000,0.041,Peru,36.3,48.2,81.4,44.9,19,45.3,30.9
1672,Peru,2014,12,682681000,0.041,Peru,36.3,48.2,81.4,44.9,20,45.6,30.8
1673,Peru,2015,10,682681000,0.041,Peru,36.3,48.2,81.4,44.9,21,46.1,31.8
1674,Peru,2016,4,682681000,0.041,Peru,36.3,48.2,81.4,44.9,22,47.2,30.6
1675,Peru,2017,8,682681000,0.041,Peru,36.3,48.2,81.4,44.9,23,50.0,31.0
1676,Peru,2018,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,24,53.8,36.2
1677,Peru,2019,1,682681000,0.041,Peru,36.3,48.2,81.4,44.9,25,59.8,39.3
1678,Peru,2020,2,682681000,0.041,Peru,36.3,48.2,81.4,44.9,26,65.4,38.0
1679,Peru,2021,5,682681000,0.041,Peru,36.3,48.2,81.4,44.9,27,67.1,38.5
1680,Poland,1994,4,137752000,0.008,Poland,58.3,52.2,79.2,72.0,0,22.9,3.2
1681,Poland,1995,4,137752000,0.008,Poland,58.3,52.2,79.2,72.0,1,22.8,3.1
1682,Poland,1996,6,137752000,0.008,Poland,58.3,52.2,79.2,72.0,2,26.8,3.1
1683,Poland,1997,3,137752000,0.008,Poland,58.3,52.2,79.2,72.0,3,28.0,3.6
1684,Poland,1998,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0,4,26.0,7.4
1685,Poland,1999,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,5,25.0,8.9
1686,Poland,2000,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,6,24.5,10.4
1687,Poland,2001,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0,7,24.0,12.0
1688,Poland,2002,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,8,26.5,13.7
1689,Poland,2003,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,9,31.8,16.4
1690,Poland,2004,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,10,35.5,19.2
1691,Poland,2005,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,11,37.7,21.0
1692,Poland,2006,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,12,39.6,24.1
1693,Poland,2007,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,13,41.9,27.2
1694,Poland,2008,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,14,42.7,29.3
1695,Poland,2009,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,15,45.2,32.0
1696,Poland,2010,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0,16,45.7,32.5
1697,Poland,2011,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,17,46.5,32.7
1698,Poland,2012,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,18,47.2,31.5
1699,Poland,2013,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,19,45.3,30.9
1700,Poland,2014,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,20,45.6,30.8
1701,Poland,2015,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,21,46.1,31.8
1702,Poland,2016,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0,22,47.2,30.6
1703,Poland,2017,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0,23,50.0,31.0
1704,Poland,2018,1,137752000,0.008,Poland,58.3,52.2,79.2,72.0,24,53.8,36.2
1705,Poland,2019,0,137752000,0.008,Poland,58.3,52.2,79.2,72.0,25,59.8,39.3
1706,Poland,2020,2,137752000,0.008,Poland,58.3,52.2,79.2,72.0,26,65.4,38.0
