,Entity,Year,Terrorist attacks,Oil Reserves (Barrels),Percentage of World Reserves,Country,Government Integrity,Judicial Effectiveness,Trade Freedom,Property Rights
1957,Suriname,2003,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1958,Suriname,2004,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1959,Suriname,2005,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1960,Suriname,2006,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1961,Suriname,2007,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1962,Suriname,2008,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1963,Suriname,2009,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1964,Suriname,2010,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1965,Suriname,2011,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1966,Suriname,2012,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1967,Suriname,2013,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1968,Suriname,2014,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1969,Suriname,2015,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1970,Suriname,2016,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1971,Suriname,2017,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1972,Suriname,2018,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1973,Suriname,2019,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1974,Suriname,2020,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1975,Suriname,2021,0,99980000,0.0061,Suriname,38.1,45.4,64.2,41.9
1976,Taiwan,1994,5,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1977,Taiwan,1995,4,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1978,Taiwan,1996,5,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1979,Taiwan,1997,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1980,Taiwan,1998,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1981,Taiwan,1999,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1982,Taiwan,2000,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1983,Taiwan,2001,2,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1984,Taiwan,2002,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1985,Taiwan,2003,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1986,Taiwan,2004,2,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1987,Taiwan,2005,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1988,Taiwan,2006,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1989,Taiwan,2007,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1990,Taiwan,2008,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1991,Taiwan,2009,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1992,Taiwan,2010,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1993,Taiwan,2011,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1994,Taiwan,2012,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1995,Taiwan,2013,2,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1996,Taiwan,2014,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1997,Taiwan,2015,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1998,Taiwan,2016,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
1999,Taiwan,2017,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
2000,Taiwan,2018,3,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
2001,Taiwan,2019,1,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
2002,Taiwan,2020,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
2003,Taiwan,2021,0,2380000,0.0001,Taiwan,73.4,94.0,86.4,82.2
2004,Tajikistan,1994,31,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2005,Tajikistan,1995,34,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2006,Tajikistan,1996,22,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2007,Tajikistan,1997,40,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2008,Tajikistan,1998,11,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2009,Tajikistan,1999,4,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2010,Tajikistan,2000,6,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2011,Tajikistan,2001,6,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2012,Tajikistan,2002,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2013,Tajikistan,2003,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2014,Tajikistan,2004,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2015,Tajikistan,2005,1,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2016,Tajikistan,2006,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2017,Tajikistan,2007,1,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2018,Tajikistan,2008,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2019,Tajikistan,2009,1,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2020,Tajikistan,2010,1,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2021,Tajikistan,2011,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2022,Tajikistan,2012,5,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2023,Tajikistan,2013,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2024,Tajikistan,2014,1,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2025,Tajikistan,2015,3,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2026,Tajikistan,2016,2,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2027,Tajikistan,2017,2,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2028,Tajikistan,2018,3,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2029,Tajikistan,2019,2,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2030,Tajikistan,2020,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2031,Tajikistan,2021,0,12000000,0.0007,Tajikistan,17.3,12.4,72.2,29.4
2032,Thailand,1994,24,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2033,Thailand,1995,12,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2034,Thailand,1996,19,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2035,Thailand,1997,20,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2036,Thailand,1998,4,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2037,Thailand,1999,4,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2038,Thailand,2000,4,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2039,Thailand,2001,14,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2040,Thailand,2002,12,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2041,Thailand,2003,6,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2042,Thailand,2004,44,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2043,Thailand,2005,155,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2044,Thailand,2006,202,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2045,Thailand,2007,293,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2046,Thailand,2008,200,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2047,Thailand,2009,298,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2048,Thailand,2010,253,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2049,Thailand,2011,182,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2050,Thailand,2012,280,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2051,Thailand,2013,472,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2052,Thailand,2014,423,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2053,Thailand,2015,278,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2054,Thailand,2016,329,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2055,Thailand,2017,179,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2056,Thailand,2018,182,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2057,Thailand,2019,130,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2058,Thailand,2020,39,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2059,Thailand,2021,27,404890000,0.025,Thailand,38.1,35.2,72.8,45.0
2060,Trinidad and Tobago,1994,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2061,Trinidad and Tobago,1995,4,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2062,Trinidad and Tobago,1996,3,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2063,Trinidad and Tobago,1997,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2064,Trinidad and Tobago,1998,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2065,Trinidad and Tobago,1999,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2066,Trinidad and Tobago,2000,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2067,Trinidad and Tobago,2001,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2068,Trinidad and Tobago,2002,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2069,Trinidad and Tobago,2003,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2070,Trinidad and Tobago,2004,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2071,Trinidad and Tobago,2005,2,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2072,Trinidad and Tobago,2006,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2073,Trinidad and Tobago,2007,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2074,Trinidad and Tobago,2008,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2075,Trinidad and Tobago,2009,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2076,Trinidad and Tobago,2010,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2077,Trinidad and Tobago,2011,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2078,Trinidad and Tobago,2012,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2079,Trinidad and Tobago,2013,3,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2080,Trinidad and Tobago,2014,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2081,Trinidad and Tobago,2015,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2082,Trinidad and Tobago,2016,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2083,Trinidad and Tobago,2017,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2084,Trinidad and Tobago,2018,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2085,Trinidad and Tobago,2019,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2086,Trinidad and Tobago,2020,1,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2087,Trinidad and Tobago,2021,0,728300000,0.044,Trinidad and Tobago,44.8,59.8,68.6,58.1
2088,Tunisia,1994,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2089,Tunisia,1995,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2090,Tunisia,1996,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2091,Tunisia,1997,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2092,Tunisia,1998,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2093,Tunisia,1999,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2094,Tunisia,2000,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2095,Tunisia,2001,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2096,Tunisia,2002,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2097,Tunisia,2003,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2098,Tunisia,2004,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2099,Tunisia,2005,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2100,Tunisia,2006,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2101,Tunisia,2007,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2102,Tunisia,2008,1,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2103,Tunisia,2009,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2104,Tunisia,2010,0,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2105,Tunisia,2011,3,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2106,Tunisia,2012,3,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2107,Tunisia,2013,29,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2108,Tunisia,2014,23,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2109,Tunisia,2015,19,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2110,Tunisia,2016,12,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2111,Tunisia,2017,4,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2112,Tunisia,2018,19,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2113,Tunisia,2019,16,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2114,Tunisia,2020,5,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2115,Tunisia,2021,4,425000000,0.026,Tunisia,42.4,40.5,53.2,60.8
2116,Turkmenistan,1994,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2117,Turkmenistan,1995,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2118,Turkmenistan,1996,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2119,Turkmenistan,1997,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2120,Turkmenistan,1998,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2121,Turkmenistan,1999,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2122,Turkmenistan,2000,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2123,Turkmenistan,2001,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2124,Turkmenistan,2002,1,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2125,Turkmenistan,2003,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2126,Turkmenistan,2004,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2127,Turkmenistan,2005,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2128,Turkmenistan,2006,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2129,Turkmenistan,2007,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2130,Turkmenistan,2008,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2131,Turkmenistan,2009,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2132,Turkmenistan,2010,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2133,Turkmenistan,2011,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2134,Turkmenistan,2012,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2135,Turkmenistan,2013,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2136,Turkmenistan,2014,1,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2137,Turkmenistan,2015,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2138,Turkmenistan,2016,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2139,Turkmenistan,2017,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2140,Turkmenistan,2018,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2141,Turkmenistan,2019,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2142,Turkmenistan,2020,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2143,Turkmenistan,2021,0,600000000,0.036,Turkmenistan,7.8,10.0,74.2,18.1
2144,Uganda,1994,13,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2145,Uganda,1995,7,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2146,Uganda,1996,29,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2147,Uganda,1997,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2148,Uganda,1998,18,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2149,Uganda,1999,19,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2150,Uganda,2000,20,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2151,Uganda,2001,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2152,Uganda,2002,24,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2153,Uganda,2003,30,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2154,Uganda,2004,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2155,Uganda,2005,11,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2156,Uganda,2006,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2157,Uganda,2007,1,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2158,Uganda,2008,7,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2159,Uganda,2009,2,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2160,Uganda,2010,6,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2161,Uganda,2011,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2162,Uganda,2012,4,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2163,Uganda,2013,0,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2164,Uganda,2014,6,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2165,Uganda,2015,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2166,Uganda,2016,15,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2167,Uganda,2017,13,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2168,Uganda,2018,10,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2169,Uganda,2019,4,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2170,Uganda,2020,5,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2171,Uganda,2021,11,2500000000,0.15,Uganda,23.9,29.2,55.8,47.3
2172,United Arab Emirates,1994,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2173,United Arab Emirates,1995,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2174,United Arab Emirates,1996,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2175,United Arab Emirates,1997,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2176,United Arab Emirates,1998,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2177,United Arab Emirates,1999,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2178,United Arab Emirates,2000,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2179,United Arab Emirates,2001,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2180,United Arab Emirates,2002,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2181,United Arab Emirates,2003,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2182,United Arab Emirates,2004,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2183,United Arab Emirates,2005,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2184,United Arab Emirates,2006,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2185,United Arab Emirates,2007,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2186,United Arab Emirates,2008,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2187,United Arab Emirates,2009,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2188,United Arab Emirates,2010,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2189,United Arab Emirates,2011,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2190,United Arab Emirates,2012,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2191,United Arab Emirates,2013,1,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2192,United Arab Emirates,2014,2,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2193,United Arab Emirates,2015,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2194,United Arab Emirates,2016,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2195,United Arab Emirates,2017,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2196,United Arab Emirates,2018,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2197,United Arab Emirates,2019,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2198,United Arab Emirates,2020,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2199,United Arab Emirates,2021,0,97800000000,5.9,United Arab Emirates,64.9,35.2,78.0,64.8
2200,United Kingdom,1994,256,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2201,United Kingdom,1995,22,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2202,United Kingdom,1996,36,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2203,United Kingdom,1997,78,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2204,United Kingdom,1998,63,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2205,United Kingdom,1999,76,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2206,United Kingdom,2000,61,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2207,United Kingdom,2001,94,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2208,United Kingdom,2002,21,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2209,United Kingdom,2003,23,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2210,United Kingdom,2004,5,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2211,United Kingdom,2005,29,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2212,United Kingdom,2006,6,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2213,United Kingdom,2007,24,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2214,United Kingdom,2008,39,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2215,United Kingdom,2009,23,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2216,United Kingdom,2010,57,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2217,United Kingdom,2011,47,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2218,United Kingdom,2012,54,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2219,United Kingdom,2013,136,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2220,United Kingdom,2014,104,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2221,United Kingdom,2015,114,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2222,United Kingdom,2016,104,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2223,United Kingdom,2017,123,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2224,United Kingdom,2018,101,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2225,United Kingdom,2019,85,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2226,United Kingdom,2020,90,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2227,United Kingdom,2021,40,2754685000,0.17,United Kingdom,84.1,84.3,83.6,94.6
2228,United States,1994,55,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2229,United States,1995,60,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2230,United States,1996,35,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2231,United States,1997,42,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2232,United States,1998,31,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2233,United States,1999,54,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2234,United States,2000,42,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2235,United States,2001,47,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2236,United States,2002,33,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2237,United States,2003,35,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2238,United States,2004,9,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2239,United States,2005,21,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2240,United States,2006,6,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2241,United States,2007,11,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2242,United States,2008,18,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2243,United States,2009,12,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2244,United States,2010,19,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2245,United States,2011,9,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2246,United States,2012,20,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2247,United States,2013,20,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2248,United States,2014,29,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2249,United States,2015,41,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2250,United States,2016,68,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2251,United States,2017,66,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2252,United States,2018,76,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2253,United States,2019,72,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2254,United States,2020,103,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2255,United States,2021,26,35230000000,2.1,United States,74.8,76.4,75.6,95.1
2256,Uzbekistan,1994,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2257,Uzbekistan,1995,1,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2258,Uzbekistan,1996,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
2259,Uzbekistan,1997,0,594000000,0.036,Uzbekistan,29.1,15.3,75.6,32.9
